id,epic,title,repo,acceptance_criteria,required_tests,notes
CORE-OBS-007,Observability Depth,Add SLI metrics for auth failures rate-limit rejections and worker jobs,livecore-platform,"Metrics cover the key service-level indicators - authentication/authorization failure (401/403) rate, rate-limit (429) rejections, and per-loop worker job success count, duration histogram and backlog/queue depth - in addition to the existing instruments, so an operator can alert on an auth-failure spike, a rate-limit storm, or a worker falling behind; no PII in metric labels (T7).","Integration: a 401/403 increments the auth-failure metric; a 429 increments the rate-limit metric; a worker loop records success/duration and a backlog gauge; labels carry no tenant/principal detail.","TIER 3 MEDIUM (observability - LiveCoreMetrics.cs ~53-60 defines 8 instruments; the error counter (~151) increments only on 5xx (401/403 counted nowhere); no rate-limit-rejection counter (the 429 path records none); the worker records only job.failures (~127) - no success count, duration histogram, or backlog depth for the four loops, so a queue can back up with green metrics). Reuse the existing meter. Pairs with CORE-OBS-008 and CORE-RES-002. Update docs/15."
CORE-OBS-008,Observability Depth,Ship example alert rules SLOs and a starter dashboard,livecore-platform,"The repo ships example Prometheus alert/recording rules, documented SLO targets for the livecore_* series, and a starter Grafana dashboard, plus scrape guidance, so a self-hoster gets actionable alerting/observability out of the box instead of raw metrics with no thresholds.","The alert rules/dashboard are validated (e.g. promtool check rules / JSON lint) in CI; doc references stay consistent.","TIER 3 MEDIUM (operability - deploy/ has only compose/ (docker-compose.yml, .env.example, README); no Prometheus scrape_config, alert/recording rules, or Grafana dashboard; docs/13 ~80/493-497 only says /metrics exists and should be scraped, with no what-to-alert-on guidance or SLO targets). Build on the CORE-OBS-007 metrics. Update docs/15, deploy/, README."
CORE-OBS-009,Observability Depth,Add deep readiness checks for OIDC storage and the backplane,livecore-platform,"/health/ready performs live reachability checks (tagged ready) for the OIDC discovery endpoint, the object-storage backend and the realtime backplane, in addition to the existing DB check, so a host with a valid DB but a dead critical dependency leaves the rotation instead of reporting Ready; liveness stays shallow/separate; checks are bounded by short timeouts (CORE-RES-005) and fail-closed.","Integration: readiness reports Unhealthy when OIDC/storage/backplane is unreachable and Healthy when all are up; liveness is unaffected; the checks honor short timeouts.","TIER 3 MEDIUM (operability - API readiness registers only AddDbContextCheck (Program.cs ~996-997) plus RequiredDependencyHealthCheck, which is a startup-captured boolean of config presence (Hosting/RequiredDependencyReadiness.cs ~49-53/96-108), not a live probe; OIDC/storage/backplane reachability is never checked, so a host with a dead dependency reports Ready and takes traffic). Reuse the health-check infra; tag ready vs live. Pairs with CORE-RES-005 (timeouts). Update docs/13, docs/15."
CORE-OBS-010,Observability Depth,Gate readiness on the database schema being up to date,livecore-platform,"In a configured-persistence host /health/ready reports not-ready (503, tagged ready) when GetPendingMigrationsAsync returns any migration the build expects but the database lacks, and ready once the schema is current; /health/live stays shallow and unaffected; the check is bounded by a short timeout (CORE-RES-004/005) and leaks no schema detail.","Integration: apply all-but-the-last migration, start the API, assert /health/ready is 503 and /health/live 200; apply the last migration, assert readiness flips to ready.","TIER 3 MEDIUM (operability/deploy-safety - readiness registers only AddDbContextCheck (a connectivity probe, Program.cs ~996-997) plus the startup-captured config-presence RequiredDependencyHealthCheck (Hosting/RequiredDependencyReadiness.cs ~49-53); GetPendingMigrationsAsync is never called, so if the migrate step is skipped/failed or the API image is rolled forward ahead of its schema the API reports ready and 500s at first query instead of leaving rotation. Distinct from CORE-OBS-009 (dependency reachability) - this is schema-version readiness. Reuse the health-check infra; tag ready vs live. Depends on CORE-RES-004/005; pairs with CORE-OBS-009. Update docs/13, docs/15."
CORE-OBS-011,Observability Depth,Make log level and format an operator configuration surface and document it,livecore-platform,"The .env.example and the docs/13 self-hosting configuration contract list the log-level env var(s) (e.g. Logging__LogLevel__Default and a per-category override) and the format posture (the JSON console formatter) with safe defaults; setting Logging__LogLevel__Default=Debug demonstrably changes emitted verbosity; the doc/CSV consistency checks stay green.","Integration/host test that overriding Logging__LogLevel__Default via environment changes the host's minimum emitted level; a doc review that every documented logging env key resolves in the host.","TIER 3 MEDIUM (operability - docs/13 ~13 names ""logging level"" as required runtime configuration, but the operator contract (.env.example, the CORE-OPS-008 table in docs/13) never lists Logging__LogLevel__Default or a format control; apps/api/appsettings.json ~36-41 and apps/worker/appsettings.json hard-code the LogLevel block, so a self-hoster has no documented way to raise/lower production verbosity. Distinct from CORE-OBS-005 (correlation header) and CORE-OBS-006 (redaction). Standard .NET config key plus contract docs. Update .env.example, docs/13, README."
CORE-SEC-006,Supply Chain and Test Enforcement,Add CodeQL static analysis to CI,livecore-platform,"CodeQL (or an equivalent SAST) analyzes both the C# and the TypeScript sources on every push/PR and the build fails on a high/critical finding; the gate is wired into the same required-checks set the publish job depends on, so first-party code is statically security-analyzed for the first time.","The CodeQL workflow runs on PR and reports; a seeded or known issue path proves it fails closed on a high/critical finding (or the chosen severity gate is documented).","TIER 2 MEDIUM (security/supply-chain - CI has NO SAST/CodeQL today; first-party code is never statically analyzed - container images are Trivy-scanned and lockfiles pinned, but that is dependencies not code). Add a codeql job for csharp + javascript-typescript in .github/workflows. Reuse the existing required-checks gating (publish needs all jobs). Update docs/14, the README CI section."
CORE-DEP-005,Supply Chain and Test Enforcement,Add a dependency vulnerability audit gate,livecore-platform,"CI fails on a known-vulnerable first-party dependency - dotnet list package --vulnerable (transitive included) for the .NET projects and pnpm audit (or Dependabot with a blocking policy) for the workspace - at an agreed severity; the existing PR image CVE scan is promoted to blocking on critical (today it is report-only on PRs, blocking only on a release).","The audit job runs on PR; a seeded vulnerable-package fixture (or a documented policy test) proves it fails closed; the image-scan gate logic test (scripts/test-image-scan.ps1) still passes.","TIER 2 MEDIUM (supply-chain - no source dependency-vuln audit exists (no dotnet list --vulnerable, no pnpm audit, no Dependabot config); the image CVE scan blocks only on the release publish job (.github/workflows/ci.yml ~872) while PRs are report-only ~526). Reuse the existing locked/frozen restore + the Trivy gate. Update docs/14, README."
CORE-TST-009,Supply Chain and Test Enforcement,Make the line-coverage gate blocking,livecore-platform,"The coverage gate fails CI below an enforced line-coverage floor (the -ReportOnly flag is removed); the floor is set at or just below the currently-measured production coverage and is documented so it can be ratcheted up, ensuring a new untested handler can actually fail the build.","scripts/test-coverage-gate.ps1 still passes; CI proves the gate is now blocking (a report below the floor fails); the floor value is asserted/documented.","TIER 2 MEDIUM (test-net enforcement - the gate exists and is unit-tested but is wired -ReportOnly so it never fails the build: .github/workflows/ci.yml ~124 runs assert-coverage.ps1 with -ReportOnly; assert-coverage.ps1 ~69-72 only warns). Measure current coverage first, set the floor just under it, then drop -ReportOnly. Reuse the existing fail-closed gate logic + production-only exclusions. Update docs/14, docs/17 (Definition of Done), README."
CORE-SEC-008,Supply Chain and Test Enforcement,Sign and attest the published container images and SBOMs,livecore-platform,"On a release tag, after the CVE gate passes, each pushed image is signed (keyless OIDC cosign) and its CycloneDX SBOM is attached as an attestation; cosign verify and cosign verify-attestation against the published digest succeed in CI; the id-token write permission is scoped to the publish job only.","A publish-pipeline step (mirrored in publish-dry-run against the locally-built digest, no push) runs cosign verify / verify-attestation and fails closed if the signature or SBOM attestation is missing or invalid.","TIER 2 MEDIUM (supply-chain - the publish job builds, scans and pushes images but never produces a signature or verifiable provenance/SBOM attestation; the SBOMs are only actions/upload-artifact build artifacts misleadingly named ""supply-chain-attestations"" (.github/workflows/ci.yml ~894-903), never cosign sign/attest or --provenance; README.md ~3841 already records cryptographic provenance as a follow-up. So a self-hoster cannot prove a ghcr.io image was built by this pipeline). New dependency: cosign CLI installed the same way Trivy/pg-client already are (or actions/attest-build-provenance). Reuse the release-gated publish job and the existing SBOM. Pairs with CORE-PUB-004. Update .github, docs/14, README."
CORE-DEP-008,Supply Chain and Test Enforcement,Pin GitHub Actions to commit SHAs and add a dependency-update policy,livecore-platform,"Every uses: in .github/workflows/* is pinned to a full 40-char commit SHA (with a readable version in a trailing comment), a .github/dependabot.yml enables github-actions (and the npm/nuget ecosystems) update PRs, and a CI lint fails closed on any uses: ref that is not a SHA.","A pwsh lint (mirroring the existing scripts/* gate plus test pattern) scans the workflows and fails on any non-SHA uses: ref, run on every push/PR; a seeded floating-tag ref fails the lint.","TIER 2 MEDIUM (supply-chain - every third-party action is referenced by a mutable major tag (actions/checkout@v4, setup-dotnet@v4, setup-node@v4, upload-artifact@v4 - .github/workflows/ci.yml ~48/51/114/134/532/895), so a compromised or retagged action runs with the publish job's packages: write token; no .github/dependabot.yml or renovate.json exists. CORE-DEP-005 covers the dependency vuln audit gate, not action pinning or update automation). Extend the digest-pinning discipline the Dockerfiles already apply to base images (apps/api/Dockerfile ~33) to the workflows. No heavyweight tool (Dependabot is GitHub-native). Update .github, docs/14."
CORE-DEP-004,Deployment and Operations Completeness,Ship a Helm chart for the Core runtime,livecore-platform,"A Helm chart deploys the API and worker with the migrations runner as a pre-install/pre-upgrade Job that must succeed before the API rolls out, externalizes all configuration via ConfigMap/Secret (no baked secrets), wires the documented liveness/readiness probes and a Service/Ingress, and is lint/template-validated in CI; the chart matches the migrate-before-API contract the Compose stack already enforces.","CI helm lint + helm template (and/or kubeconform) render the chart and assert the pre-install migrate Job, the probes, and that no secret is hardcoded; the rendered manifests pass schema validation.","TIER 2 HIGH (operations - docs/13 ~93/149-151 lists Kubernetes with Helm as a first-class production option but the repo has NO chart/manifest anywhere; only deploy/compose exists, so the K8s story is documentation-only). Mirror the Compose contract (deploy/compose/docker-compose.yml - migrate gate + pg healthcheck + external probes) in a deploy/helm chart. Reuse the same configuration keys (ConnectionStrings__Database, OIDC, S3, CORS). Update docs/13, deploy/, README. Justify any chart tooling in CI."
CORE-DEP-006,Deployment and Operations Completeness,Add a full local stack compose profile with OIDC storage and backplane,livecore-platform,"An optional Compose profile/overlay brings up the Core together with an OIDC provider (Keycloak), S3-compatible object storage (RustFS or MinIO) and a Redis/Valkey backplane, pre-wired so an operator or vertical author can run the platform end-to-end locally (authenticated traffic, asset upload/download, multi-instance realtime) without standing up external services by hand.","scripts/test-compose-deploy.ps1 (or a sibling) statically validates the full-stack profile wires the OIDC/storage/backplane services and that the api/worker reference them; the compose-smoke CI job can bring up the profile (or a documented subset) and the probes answer 200.","TIER 2 MEDIUM (self-hosting/adoption - the shipped minimal stack deliberately omits OIDC, object storage and the backplane (docker-compose.yml defines only postgres/migrate/api/worker), so nobody can run an authenticated, asset-serving, scaled Core locally out of the box). Reuse the documented config contract + the existing migrate gate. Keep it a separate profile so the minimal stack stays minimal. Underpins CORE-PUB-003 (the example needs a real OIDC+API). Update deploy/compose, docs/13, README."
CORE-OPS-011,Deployment and Operations Completeness,Remove the Development-default production footgun,livecore-platform,"A production deployment cannot accidentally run in the Development posture - ship a production Compose overlay defaulting to ASPNETCORE_ENVIRONMENT=Production with the prod readiness/OIDC gates active, and emit a loud persistent startup warning when the API/worker run in Development while bound to a non-loopback interface, so the green-but-unauthenticated default cannot ship silently.","A test asserting the production overlay sets Production; a host test that Development on a non-loopback bind logs the warning; the existing Production fail-closed readiness/OIDC-audience behavior is unchanged.","TIER 2 MEDIUM (operations footgun - deploy/compose/docker-compose.yml ~98/135 and .env.example default ASPNETCORE_ENVIRONMENT=Development, where the readiness gate is inert and the OIDC audience guard does not trip (Hosting/RequiredDependencyReadiness.cs ~49-53, IdentityAccess/OidcAuthenticationExtensions.cs ~109-116), so copying the defaults to a server yields a green but open API). Add a docker-compose.prod.yml overlay + a startup warning; do not weaken the legitimate local-dev default. Reuse the existing environment-aware gates. Update deploy/compose/README.md, docs/13."
CORE-OPS-012,Deployment and Operations Completeness,Lock concurrent migration runners with a PostgreSQL advisory lock,livecore-platform,"The migration step acquires a session-level pg_advisory_lock on a fixed app key before applying and releases it after, so a second concurrent runner blocks until the first completes and then applies nothing (idempotent, exits 0); two runners launched simultaneously against an empty database both exit 0 with exactly one applied set and a consistent __EFMigrationsHistory.","Integration: launch two migrate processes concurrently against one empty PostgreSQL and assert both exit 0, the schema is applied once, and the history table is consistent; assert the second blocks (does not error) until the first releases.","TIER 2 HIGH (deploy-safety - the migrate-before-API gate stops API replicas racing to migrate, but nothing stops two migration-RUNNER invocations racing (a retried Helm pre-upgrade hook, an overlapping redeploy, two operator runs): apps/api/Migrations.Dockerfile ~68-83 just runs efbundle with no lock, and EnableRetryOnFailure (Persistence/LiveCoreNpgsqlOptions.cs ~62-73) can re-issue a half-applied migration; a grep for advisory/pg_advisory returns zero in apps/. Two concurrent runners can both attempt the same Up() and corrupt the schema or the history table). Wrap the apply in a pg advisory lock. Complements CORE-DEP-004 (Helm pre-install Job). Update docs/13."
CORE-DEP-007,Deployment and Operations Completeness,Add container resource limits and capacity/sizing guidance,livecore-platform,"The compose services declare reasonable default memory/CPU limits (overridable via env), and docs/13 (or the deploy README) documents a minimum/recommended sizing baseline per component (API, worker, Postgres) and a when-to-add-API-replicas/backplane note tied to CORE-OPS-007; the existing scripts/test-compose-deploy.ps1 static validation stays green.","scripts/test-compose-deploy.ps1 stays green while asserting each service carries a resource limit; the compose-smoke CI job still brings the stack up and the probes answer 200; a doc review that a sizing baseline table exists.","TIER 3 MEDIUM (self-hosting - deploy/compose/docker-compose.yml ~48-160 defines postgres/migrate/api/worker with no deploy.resources/mem_limit/cpus, and no doc gives memory/CPU/replica sizing (docs/02 and docs/13 have zero capacity content), so an unbounded process can starve a single-VPS host and an operator has no starting point. CORE-RES-004 sizes the DB connection pool, not container CPU/memory; CORE-DEP-004 (Helm) is a separate manifest). Lightweight (compose deploy.resources plus a docs sizing table). Complements CORE-DEP-004, CORE-RES-004. Update deploy/compose, docs/13, README."
CORE-OPS-013,Deployment and Operations Completeness,Validate critical configuration values for well-formedness at startup,livecore-platform,"At startup the host validates well-formedness of the critical values it can check without I/O (the database connection string parses, Authority is an absolute URI, each Cors:AllowedOrigins entry is scheme+host[+port] with no path/wildcard, each ForwardedHeaders KnownNetworks entry is a parseable CIDR) and emits the same loud named Critical log and not-ready posture for a malformed value as for a missing one - by key name only, never the value.","Unit: each malformed value is reported by name and no value is logged; a well-formed set reports nothing. Integration: a Production host with a malformed CORS origin reports not-ready and logs the offending key name only.","TIER 3 MEDIUM (operability - Hosting/ProductionConfigurationValidator.cs ~83-107 checks only that required keys are non-blank, never that the values parse, so a malformed connection string / Authority / CORS origin / KnownNetworks CIDR is discovered only at first request or silently misbehaves - inconsistent with Hosting/GracefulShutdownConfiguration.cs ~78-92 and the worker options, which reject malformed values loudly at startup. Reuse the existing startup-validation and not-ready posture. Extends CORE-OPS-008/011. Update docs/13."
CORE-OPS-014,Deployment and Operations Completeness,Add a failure-response operations runbook for degraded dependencies and worker backlog,livecore-platform,"A runbook (in docs/13 or a sibling) maps each readiness/liveness/alert signal to operator actions for the four documented dependencies (database, OIDC, object storage, realtime backplane) and for worker dead-letter/backlog growth, cross-referencing the readiness gate, heartbeat liveness and the CORE-OBS-007/008 metrics; it uses no forbidden vertical term (name it an operations/failure-response runbook).","Doc/CSV consistency stays green; the boundary scan over the new doc confirms no forbidden term leaks; a manual cross-reference that every dependency in the CORE-OPS-008 contract table has a runbook entry.","TIER 3 MEDIUM (operability; docs only - docs/13 has a tested restore runbook (~1016) and a migration rollback policy (~207) but no consolidated runbook for degraded-state response; CORE-OBS-008 ships alert rules/SLOs/dashboards (what to alert on) but explicitly not response procedures, and CORE-RES-002 adds a dead-letter state/metric but no drain runbook, so the operator has signals without a playbook). Mirror the docs/24 / docs/13 runbook style; no new infra. CAUTION: the vertical term for an unplanned-disruption event is forbidden (csv/forbidden_core_terms.csv) - word it as failure-response. Complements CORE-OBS-007/008, CORE-RES-002. Update docs/13."
CORE-DOC-003,Specification and Observability Hygiene,Reconcile the architecture docs with the shipped package reality,livecore-platform,"The docs no longer overstate the package surface - docs/02 is corrected (or annotated with a dated decision) so the ui-core description matches its framework-agnostic prop-contract reality (it ships typed prop/variant contracts and the vertical owns rendering - it is NOT a React component library) and the contracts description matches reality until CORE-OAS-002 makes OpenAPI-derived true; the deliberate design is recorded so a reader can tell an intentional boundary from a gap; the doc/csv consistency checks stay green.","Doc/CSV consistency stays green (the CORE-SPEC-001 checks); no Core source change.","TIER 3 LOW (hygiene; docs only - docs/02 ~72 claims OpenAPI-derived contracts and ~78 claims ui-core ships React components, but contracts are hand-written (until CORE-OAS-002) and packages/ui-core/src/index.ts + props.ts ship only interfaces/variant defaults with no react dependency, consistent with the docs/04 vertical-owns-rendering boundary). Mirror the CORE-SPEC-003 decision-register style in docs/24. Decide explicitly whether a thin reference component kit is ever in scope (Core-later vs vertical) and record it. No endpoints. Pairs with CORE-OAS-001/002 and CORE-PUB-003."
CORE-OBS-004,Specification and Observability Hygiene,Track and replace the prerelease Prometheus exporter,livecore-platform,"The Prometheus metrics exporter dependency is either upgraded to a stable release once one exists or its prerelease use is recorded as an explicit dated owner-named decision with the upgrade trigger, so the /metrics dependency is not silently riding a beta; the metrics endpoint behavior is unchanged.","The metrics endpoint integration test stays green; a dependency assertion/comment records the pinned version and the upgrade trigger.","TIER 3 LOW (operations/supply-chain - apps/api/LiveCore.Api.csproj ~76 pins OpenTelemetry.Exporter.Prometheus.AspNetCore 1.16.0-beta.1 and the csproj comments acknowledge no stable release exists). If no stable release yet, record the decision (mirror the docs/24 deferral style) rather than churn. Reuse the existing metrics wiring (MetricsServiceCollectionExtensions.cs). Update docs/15, docs/24."
